lat,long
-29.756709864190963,150.7484662210349
-32.01181751078564,115.84069737333535
-33.52323344913193,118.51350070805535
-33.72551321780243,120.93544527228727
-25.13530118602469,113.84384415436062
-17.44099322013577,145.873814184037
-21.005273793340383,146.4280681707784
-33.678669810533776,147.5324615749593
-31.621313894312067,118.00482882514486
-24.157754043877627,114.05066359599417
-26.657032602390714,145.75323905984894
-30.429071445897883,153.05836049823944
-32.98702626246336,147.9842867549748
-26.300119558565463,118.64493437404286
-36.50063776326922,142.43936348372105
-23.48836593892439,150.73619010086162
-27.95372533633494,149.8560584229823
-38.20279015514001,146.6996427110725
-36.0921688985885,142.68742592436124
-22.394069916827053,118.68488933793942
-34.934630405884675,147.16517902872386
-19.86158339196205,144.26480700444898
-35.93047600243166,147.07848721753132
-34.27472369325756,141.25539534495138
-35.7307924104825,139.2569196536859
-23.884923033606604,144.47818083676333
-26.204832942368395,152.4572629479617
-33.40504930462547,118.4964243508661
-22.312052743917334,149.08465563655346
-26.78233102021226,133.3263710515313
-37.317164568945024,142.70954207534442
-38.50240062716953,145.69591485140745
-37.248223701145925,141.7598593246625
-31.11142950183433,145.9103046346399
-37.63778938573965,140.6040300252695
-33.22233589829701,137.97846813990674
-29.270296589770535,151.97923034748038
-20.06536682069642,140.91407270636455
-30.09021344235579,145.92864683276903
-31.848718813046514,143.53521559891934
-37.70370674575906,142.10333261080433
-36.2248184697089,147.15767016888825
-21.423665265213277,145.04222889246014
-23.565273229819166,145.84242237121808
-34.98003726792651,149.1877531729115
-32.152744646495314,148.31813632283078
-33.779345599420836,135.13610599056958
-27.94631445649142,114.64409139077102
-18.916988907426234,142.230762663629
-22.57295137373932,141.25468808290043
-33.85146978166813,115.47028487422395
-32.00325062529668,141.5739150945841
-34.03193582105331,148.09192162301048
-21.28963158447484,142.01340294938993
-25.896444873224574,152.31557337710177
-29.018350330892666,152.76180240586444
-13.195376560913141,142.85132161972504
-37.40557040098456,141.25245977441318
-35.062862151176766,142.44451488165814
-31.9109128559455,127.2969876372675
-35.295629571791565,145.02809892004532
-32.06902686671583,125.8954737478313
-28.130151622713687,120.93179381684051
-20.955393747259997,144.58117836917327
-25.084534814386313,152.27265392381466
-31.504681912669433,141.66921910025667
-18.56583228000662,140.99790785922957
-26.481010153337948,152.68380484676962
-19.983607848259773,141.5973361788671
-37.81494812315526,143.72624274097183
-32.49229908785969,150.68083131142137
-37.567450821499015,142.16237043080253
-26.430810187755807,119.09806455259059
-34.49283713990683,147.95947729566112
-16.5672380314576,143.5947542516418
-18.240311836823793,127.64461783404066
-31.17297301213252,144.61314094432973
-32.29765515296798,149.63199068425496
-25.707584818604246,148.68085321485395
-26.79943415904393,150.6970101094298
-19.864995519643262,144.2654516948023
-27.423934503613136,152.5509865335941
-26.603343827002256,149.34635652693126
-31.13480214475971,149.9080487321902
-27.045945491469293,118.1766384174194
-32.41665640022021,119.04374792812095
-28.097374355296,144.48441427546695
-36.92281439970213,149.15902196020483
-23.050821650334512,117.59339819178794
-28.609675790000864,122.195942979534
-30.98106462813825,116.66221240263279
-35.22974850218386,138.74498338680047
-34.490928692977185,142.56818979859457
-37.1010364414422,146.22711168208485
-35.91448314163619,141.10815459800108
-32.91535561908212,139.02612267506316
-34.62279614178215,117.97345585103352
-34.19713718470612,149.897777692215
-17.84903781359014,124.58034208272795
-32.43556799177499,124.11281755144954
-34.42598186345182,148.35554205971223
-31.005096383385375,147.38874671687375
-29.275598367730723,151.97442010221394
-33.263190738103894,146.9798421113443
-22.26379409489946,141.68449832624182
-24.148642494190803,143.6796443351368
-37.64233246034266,143.04156890170628
-26.851828324956788,144.3066491851257
-20.814118675685602,141.48433153478632
-32.21361847149828,152.53650032683976
-34.91713260454473,116.80509907593968
-22.70941420129451,147.97523118187223
-34.40869672191915,144.32254424738588
-35.53148271032536,138.85303190033827
-25.286949102282033,151.14088008034162
-35.480025727408126,144.30895223761064
-15.574679780236409,133.2161129800261
-22.330607024951636,142.79769493102344
-38.16904242249812,144.660466301708
-31.418420231367197,149.32639129164696
-33.67080364203184,149.05160083266412
-29.830853357893115,116.33525051387286
-33.688261057433984,149.03739106230617
-35.86246214605435,136.7288175500847
-36.079198426842964,140.08785223216506
-25.909891248344362,152.32285088034334
-32.88985855663581,151.31079488601904
-22.929394030924435,119.991823356225
-33.21470829488082,148.77473250348734
-30.94179972441745,152.68239635319938
-30.873298116780518,118.08291645262167
-20.019410298018652,137.37731420491968
-38.013681921997645,141.71696321807224
-26.579405996542725,148.82379567044785
-36.28926545423738,145.9522730060549
-36.785674426374,142.9568874345116
-27.05342985161105,151.00674693394572
-27.93588306625045,150.70699602239713
-28.893883637538835,115.04875482004908
-33.132312662756235,149.2024670519418
-36.305582526966916,142.36264363527255
-31.956854815000803,148.98012053163507
-33.750729609108,136.86427138073992
-23.793359544441298,145.47087005006284
-32.62906035569879,118.11992543933187
-34.667827066464824,118.59838004021506
-33.23196480384811,116.6110812735145
-31.271901295514375,150.90662986155434
-32.19804974792065,116.79081686923494
-36.57916009259783,140.35395320958148
-34.40166751870934,148.73467966672894
-30.975129851055456,148.32456396921015
-34.535061736036184,139.74773252713666
-34.75290087902241,146.84719387711365
-27.706810440582636,117.9131067681288
-32.405268288823144,151.6075245054121
-31.80268236822081,133.30929392164643
-34.83849940276521,116.5379652818019
-33.601323023941866,120.2190327693397
-25.59835424212822,143.02951127234877
-33.54975189194397,135.09400583763252
-37.29233926240377,143.31661169572666
-33.34154312344786,149.87818861027327
-33.70847692356741,148.25565738233598
-35.066649240717,146.26548752025428
-19.423732498464926,143.0818327812805
-28.833775341225515,151.09912626698292
-24.884604012117094,119.46545906991699
-25.309960607546454,143.00122319478373
-24.8346587103085,152.3285652038764
-34.45027640550984,142.51918844413765
-23.947718835911626,132.9372160713022
-33.031589912067076,146.7341395197241
-28.916189648111445,151.1817894431845
-33.27502834471309,138.86847976763067
-34.810505727222385,148.59660853730517
-36.07644186285845,141.0269126560994
-32.76034476136473,117.16714627108122
-13.751748302646885,131.42669135114863
-23.900635794655717,151.11696074526648
-33.1289348108807,148.90862373581757
-32.11597230208302,152.14374504565916
-17.649873085158927,123.22400662327809
-33.84700076398806,117.58981351038793
-34.71671072799102,149.19013930632522
-28.992878537181205,115.91268021890967
-20.689548873126615,134.23336948133186
-27.185905017674155,153.00932717128026
-33.22318341862363,135.58803992905408
-30.807080797133874,116.7556448260223
-24.01093317017535,119.73365068422625
-35.44953790522847,146.49136376626473
-24.46732184055488,145.24991313039538
-33.18603947373947,116.90807249594307
-35.630489631148365,146.0294752013836
-34.98870522801817,137.03432635779347
-33.60214222553308,150.1992150817054
-31.84115749834715,152.6283917593266
-35.48434551039052,138.93895704785814
-16.493308387806486,144.9501010354446
-34.104793556376386,139.89208257048992
-38.37639894480742,146.7050778807111
-23.891086638467897,151.02153958144638
-37.289214660280685,144.88811338859512
-37.23081394874278,144.56025355568644
-38.445577764495624,142.73817323239638
-32.34161691731453,118.03079685746589
-28.916928107922587,115.38041633470507
-21.978988765252303,115.34838435841019
-32.11292167524918,151.20559368841015
-15.921426098494694,144.8427637953337
-30.193356494709167,149.54070202205688
-29.943712552639507,116.63335950474308
-33.00926034254579,117.20243115305784
-34.3159519374184,148.40908698609434
-37.76086004858805,148.5114310141777
-31.008417844446274,118.80142785709434
-32.0159898410025,116.40720208298059
-35.08530524324243,145.1122071227503
-23.343342661135463,150.71376882235305
-35.765722267622806,145.68741572229547
-32.179813296603776,149.43595351171595
-35.76733229105553,148.0148191653033
-36.513484339618316,139.8342328734697
-35.30714355859619,146.70933269872543
-28.6200095529786,115.62675420570996
-30.733543360518784,150.58820402810886
-37.37972397989469,148.62622518504628
-27.165148329240857,152.27953876777525
-28.029592022324284,151.57279054832102
-19.329061786051327,135.14965563320612
-31.934097593362708,151.17222836604057
-30.009358418454738,150.38097327192924
-34.823125980473556,139.34452387425736
-34.380013667014154,141.67068886844834
-36.59590632969234,144.72721777994448
-32.926450360679546,145.87471288602694
-20.773420458164125,146.33806291881453
-34.441515190925614,143.61428300554212
-34.23131445222741,148.6737621374368
-35.161984631231284,142.37097971217054
-33.19811810319869,135.79263007468805
-38.28675132737018,143.64749795141748
-22.598093103924118,136.97375326508038
-32.29005383386964,148.98604353564858
-36.12595972177822,143.6610655128664
-33.75166463107246,119.99700706654743
-19.56232482738705,143.07932945240907
-20.027327874773153,137.57326958860085
-34.67686203554429,139.24080873104356
-33.96454669088847,118.47322324577546
-17.741925392612263,139.53495087329108
-37.664505682328624,146.06204123436493
-15.692169485641411,130.81501633840742
-30.978778130003274,151.5994944712005
-32.74794256378117,148.79761164675804
-31.245535159210718,146.90986326918247
-36.15939496111902,143.03288540449051
-21.572903997466575,120.07794868422641
-37.44291620064068,140.50464608504552
-32.710711372225525,134.82293268199987
-32.07726503007678,122.07879672326372
-24.459207480325887,145.3961904296469
-37.965301960798854,143.4540086578998
-34.71428254531153,139.57901563885392
-38.03256414933298,141.97867786301723
-27.249763416291387,153.0097478059779
-31.82645393990974,133.52964720235704
-32.56279406688123,151.87863115222493
-37.45858728351535,140.14834297560117
-33.27094711822582,145.53015263720545
-36.7198814100461,149.20441114058164
-28.927735333382543,149.0928358278398
-34.016456472915344,147.7935483979303
-32.2904341906002,148.98595734546325
-30.921616118284103,146.6235610634142
-31.83600597603975,152.24898412515955
-36.15679718338527,143.2930582766822
-35.411666593177756,146.4274133339771
-25.470553107903058,119.27464166317391
-31.08305199387011,115.76742120432853
-35.80990973579222,143.57243856336885
-35.46683052517395,146.61536454384165
-33.23408632359207,149.74313989298486
-22.729637878455424,144.15046930409179
-21.179926952266094,141.17633502279608
-34.14134770496121,145.23308061295927
-30.03164859793724,148.29596586052045
-34.08306109840483,116.35747776279807
-33.6126543446313,138.44442858573
-25.003928351799683,114.69594140068963
-36.10789949066772,141.1627306098693
-26.443197996081377,147.43558129157347
-36.11303963796752,148.88234020132612
-32.41522730947087,138.13624335038264
-32.52737477953801,119.05022037116272
-31.118988445053372,145.4536298267927
-20.862840543846627,139.46033258368362
-34.19546566597898,118.32478563405004
-31.88518300350712,133.36426115012273
-34.63737433282871,146.09469610719577
-34.693901060038314,139.6633518036314
-30.026870547581424,116.26824081445567
-26.168693935136698,151.79739054449246
-30.919111733498738,149.00033384265157
-31.20621083726808,145.6332299744997
-35.97460499737443,143.45731509593867
-38.41410948658417,145.94240905733105
-32.67814222685474,118.78197740297485
-38.450617267120464,146.57969194646913
-35.23951482629018,145.66779289949898
-28.837720038633126,152.65362154159214
-19.97778357482584,148.19755882976875
-36.333530089084384,148.44581822876975
-30.232758155804653,149.44565460845385
-27.11363964061095,151.7341253314448
-35.267172823240664,142.40640618917985
-27.472850269000617,152.27639176242997
-27.98581922900202,143.81956870068032
-25.251947727337598,132.86916073125752
-25.73662812414615,113.51279755584198
-32.795185329543614,148.59893494554544
-20.072311739605077,142.82073658506744
-29.616657952541633,152.6490178155435
-21.999964575625842,142.7598738514678
-34.40963431084226,149.6223232563012
-34.9719500013799,143.44908880392032
-32.886269850501996,144.34908764648821
-21.914986152504074,133.55577587053386
-32.2173613181739,151.50762086868704
-31.88540065979792,116.52341846267883
-23.94394486067651,151.0633611642479
-23.32555195537317,150.35653170256847
-33.12926046550884,149.35747449379147
-34.63918157596869,137.55067324903985
-36.51365741033901,145.57440690504382
-34.32502024605072,118.65346060592705
-34.960925712850646,140.45644557463703
-22.723274181251146,147.91872123515176
-26.654735321356718,149.44425630855488
-32.068650701798845,117.2759363381575
-31.140253153839726,143.1391774258134
-26.86888247923738,118.35991539731164
-35.22538909260444,147.57283948274184
-30.778023058788726,149.4963148411526
-25.57419149929905,152.150181862724
-31.053258219928235,152.96353582971048
-34.47089296498104,146.53193931587143
-35.601787058460886,147.72965460070387
-31.48385248950721,118.16146939272866
-30.609331723364722,147.7368528457849
-36.29095881593878,144.77746626231456
-35.25765430717106,148.40305897678704
-35.60940565355317,149.47494558875812
-33.63699964739237,136.53674635630728
-36.28479039349769,144.7760358548222
-17.757273461881635,141.03065408958219
-31.512308846027263,150.85532582219386
-35.32274853057071,142.1812033003607
-30.929919134010344,117.46454293158
-29.45023471615376,115.63255929427054
-33.9573002188757,136.2405396018276
-36.960909555628845,141.8829975978747
-33.67339569188146,136.4916916137208
-34.0154689843951,116.80520299934778
-36.846573230712856,142.21206425568354
-26.442113785496325,149.65338371332913
-25.464562665190048,148.8570896678637
-37.14332633663664,142.8388149453146
-34.5446640101793,149.11934818391725
-32.513659794124614,148.21716742372223
-25.847125504784813,116.01496654968494
-36.80663755399713,141.34322860272331
-26.40619958985187,133.24052094141547
-36.05526424476616,145.83509689161446
-34.6162522679831,148.5764194821089
-33.01101888909842,135.05552727448259
-31.45508520028749,149.94483794144296
-26.1906083885896,152.12792497721833
-21.194019522710786,142.90725147369497
-38.18186159872,147.2487172672946
-37.56003366523771,148.1411678271534
-32.54874012917412,145.91972384534273
-15.748005919093186,130.73463993971757
-34.845366337607956,139.07844671424786
-34.919230342065816,146.50251795343726
-14.067165694547384,143.2080083243241
-32.310197411945516,117.24406605389304
-23.94377866246058,150.18087509947088
-28.1623379997548,153.45158873951024
-32.219622177096355,120.50069620787303
-32.51362352578124,134.44514390065103
-27.46019823313016,151.636493856881
-16.462372425191358,144.81773915302074
-30.858075027066665,117.39196679228527
-30.946323232831784,148.03575733197684
-34.448552572361166,149.73591607005193
-37.398876156151026,149.19517125034884
-28.265878434578198,150.2886404030661
-33.68330317315435,143.12451103706243
-34.005365265111294,148.123832333826
-32.266394061927194,134.07801320136926
-33.08225168791287,134.77128967388873
-28.53184707279536,150.8213451461978
-38.081870567853265,145.80092295835416
-30.10429514207805,138.29031871023386
-30.815338575219208,119.52393824913091
-32.61753660738546,118.66877888472693
-34.1466168330282,151.02302369421665
-36.54207487694949,144.4693886579953
-34.795919537691134,148.30717599301033
-31.196550439061397,149.1777757184931
-22.117025280901327,114.04001853766086
-34.47670280510884,140.4231270421578
-35.32489442895197,139.39814241100356
-28.476361526441842,151.09360022123187
-34.00631442223285,117.68916583464942
-31.6395145909556,116.09220142548148
-35.793878036026065,145.31162045775065
-24.429962809627085,151.65242105142542
-34.149635014787876,150.6901365050792
-28.61920652474839,151.98238685984938
-21.870130373067422,145.1654987832723
-31.806073848812463,147.65719927920088
-34.39346129601524,140.41454998769592
-30.141723608459458,149.80722586083425
-34.9306392778987,147.27413568627287
-23.494624957453528,148.15089114244037
-37.527239232473924,147.8432480230018
-36.7438555326237,141.53173534184714
-34.55009769214241,150.26876600218313
-17.86232167846015,140.9631125167543
-23.571652166653312,145.89112349439912
-31.82154907596025,117.59346616118592
-34.37891391476416,148.23097338345391
-17.449144263688112,145.02851064009516
-34.20960683356881,143.85880706190073
-34.12542156226212,149.42653890455637
-31.055458051830968,115.73722812698105
-33.36664593547843,138.23863929499177
-28.000506699203942,143.84793750957368
-35.110835856859715,117.92550029851708
-33.10443794292143,118.42648070738947
-37.438112422055845,148.13298102803572
-16.98669472365778,135.76406227402242
-29.61283215648345,150.54396706667399
-22.983699251224216,134.88378658237286
-33.73542683799247,121.30921555245806
-22.946119385913732,133.53998140265745
-32.22749420956463,152.28910960285046
-36.71111616361174,139.87524979709264
-20.6993725155014,140.5165647642502
-30.63632521573338,145.16435731885605
-23.20408756792781,144.83311475126195
-25.42714139560296,114.02593760040122
-34.11332594534498,140.81280709674832
-33.76858886951919,119.33981871306209
-32.64602476745934,149.90476081379907
-27.272114310800927,133.59167532530716
-33.953232881579986,118.72817105504798
-35.39763501316881,143.66229378607704
-35.231706087838845,149.85312542973878
-29.47036429974577,149.92964589972567
-24.203458250364108,151.09290785746194
-30.222244970276172,149.63360520265695
-16.0905066954803,128.3936504727679
-29.057699267553055,147.87556884596003
-15.510401278935399,144.34317088730768
-20.238031085163737,140.23934614073514
-36.837134510564894,149.4788763237519
-33.93420759122609,148.62844034527714
-34.91122413858517,146.1995429561148
-36.56983866156309,140.74234690199862
-33.41129025748872,144.6831807354856
-33.510050857951455,135.3553959098
-32.94669358632739,147.82201843131858
-32.0881254364735,133.6345517641808
-30.021374630236036,116.59184714221122
-22.383016710074884,143.02160018752355
-23.34897908916722,149.2244322601502
-32.338534627534735,116.24668764130588
-38.819059316810254,145.91694912017147
-35.495317044524185,146.0094177115096
-31.166006608508667,138.40191472553576
-19.461727498907532,138.98025601179728
-29.579468566217102,148.0663324754694
-30.394814731716274,116.3196021708362
-35.07994223967445,137.24841971398803
-26.88801647145222,149.4447783527703
-33.283035425329125,147.4024812683291
-18.34573534604459,139.88953877814666
-29.796050878228044,135.12155326119313
-29.350428588945924,116.16848822272574
-23.544027237554374,147.86755310859274
-29.16221017234005,150.01442073295735
-34.90359761787994,145.91418212525005
-34.43785650248499,138.57983674619513
-37.44722650759369,143.42263280705063
-34.71079676894181,148.65315124005193
-27.336984187241175,150.7475185602245
-37.25799093942158,140.06906465793784
-33.46118496136221,150.72686295243165
-33.86437764233951,146.41816529424057
-37.420890019284315,143.70404713627036
-37.92531804355568,147.63228505943488
-13.882968991786086,131.844907755543
-30.67449388091704,116.01508417040125
-31.696943315337677,151.1011942965565
-31.863173880221478,143.5466243651704
-26.439177292040576,113.45656431963847
-31.55913353277695,144.7253423162887
-36.423520373359416,144.02922559136064
-34.80546313792292,137.73736899890037
-24.631981124113214,113.85578159670597
-33.28422023524372,144.5734933940302
-30.090346481133626,152.63148547217983
-37.95268052322221,144.10789374917516
-34.97163120737986,117.67672304433637
-37.08174855801816,142.62854186171813
-34.19856445323951,137.90628300644275
-18.582344235949826,146.0381296677875
-24.43729278111419,151.56037306049663
-36.35645122341178,150.0669638830171
-32.027803213257506,117.08497988992168
-36.15054066627305,141.92077419357094
-28.873782792085066,152.6908628893273
-32.31111306427319,117.19674283582896
-36.318153776938146,148.93008904996634
-37.96948619829644,141.8028081478612
-21.05007739966251,116.27199255535244
-28.337263455844994,153.47875614566536
-32.76338933735867,139.2953096364624
-26.932781446538904,149.0246748164557
-31.66854720068094,150.70808994978148
-37.23257811078024,141.95778188563798
-33.77392398243554,121.08572542552928
-32.455636821825266,134.1852567690273
-36.32617000723604,147.029382699787
-35.367424856553654,150.2554614445562
-31.27601982496114,117.33005016782774
-34.60152119828774,145.8702519850261
-35.31452561962184,146.45811702818258
-21.076691533456376,118.68088109855279
-32.50731832915838,134.23517697992114
-34.88315467562038,146.13225992152869
-34.19188246314062,118.31967554068163
-32.365999109217306,150.73031834234277
-35.39684992426862,138.66052727706753
-34.51879108500899,117.99936332471592
-32.0828275214204,150.9402600002785
-32.30752440716625,148.98178502647207
-33.201196893103216,135.57641219043873
-32.974003367197945,138.7988926078581
-33.184537883251544,148.60123444976531
-18.98221904422691,134.14279132273924
-34.64257615297703,147.95611738124256
-20.959545190092253,141.46401292473584
-35.32080236137698,150.4419046360047
-32.7592746751811,134.61859808122497
-31.005832878708947,147.38832837480012
-31.225861137879054,116.48421684354209
-29.971790031747396,142.04891940692244
-27.4602833361704,120.5343128233685
-35.70078042493227,146.91639153117004
-38.216924534100734,143.02744361848127
-25.80084426615281,113.52023250487082
-30.018361700403467,116.30401164430776
-35.10573409422401,142.12627403283264
-32.31414846745085,149.59004892544797
-32.899345963048255,117.57428905149908
-35.879408799286196,136.97757755452506
-31.45114344413485,149.1330678577246
-23.750536659362677,146.0168950419776
-12.77706268686365,131.52431662138713
-35.047960700763966,117.73926381049702
-35.35764374498578,138.45115855474518
-31.633123004495797,148.0210623455725
-35.373762814362095,146.26553629681362
-33.73987266228619,138.2101152880865
-33.984904602467346,138.92960988445842
-33.907298798392866,137.76236740734848
-36.68236997905175,149.1494270134425
-33.71116771810555,136.6090182631582
-33.86901755194648,146.45594734995
-32.371314827723566,134.23503493985984
-24.481878635386348,150.1329745106039
-16.444980518708363,144.7901075895764
-31.42950611981351,138.62765695134058
-33.73924580876425,150.73517930493793
-20.738269935006482,139.47714889476345
-30.88760068360307,149.04015463866332
-22.356607574741542,142.9139949485137
-15.687184900247454,144.59578795443502
-31.209065441423235,115.72533982685694
-17.416402428215562,145.71093474636518
-34.56391559912671,139.2088139388098
-31.848706990325386,146.5363413638567
-29.09046611956774,151.48608442105774
-34.50162101881768,149.41615788090974
-16.00719837074548,142.4658852892133
-35.409889892335556,147.40875019098692
-33.10640579359444,117.90946515740286
-33.80891861658619,117.51576276547408
-34.27603539119667,141.40228502561442
-35.97312475373725,141.83844601102453
-25.677867030853022,151.23276932669665
-33.66653868915551,118.17991203451734
-32.22294863292564,148.74006585997546
-29.450514504263005,153.3529681047575
-33.85780253460222,150.90194982599476
-34.903643416179726,142.86276728993383
-29.904945414406416,148.15924060002857
-33.599469431783675,120.18371640932102
-37.01722145299462,144.1949213006399
-30.503450890039662,148.94713173138808
-35.15425083253097,140.94220475140796
-22.72134469584312,114.3625282247869
-22.640441125373087,144.60498167161512
-16.347513923980117,133.91621569565618
-34.12277151897026,137.8362110106721
-29.5690268585166,116.03254565005395
-18.90739171521054,142.20042731172933
-34.5039653552228,148.8565847081889
-22.633518062578666,147.55602865396418
-27.504074606479353,150.68834341651208
-35.049698671690535,137.69758895107506
-35.45103667630594,145.5553509330048
-27.962640409133964,151.9385033423624
-26.484483730458987,152.0574459575555
-31.536294764205977,131.91209415791113
-24.348618397753377,150.0004996719877
-34.79897817670789,135.92243725079405
-27.472528832872868,151.84250750928248
-37.36452182389778,148.68448920707456
-12.772594202268456,131.06885251781046
-34.92819071744056,146.03446048929175
-21.943097707690622,148.29161958780193
-27.37132393065142,152.53257715944477
-36.62078809257091,144.92194439040495
-18.51834361996242,122.02496553241919
-35.1345609310242,149.1367545625046
-35.46734271066948,143.06490498438598
-35.166477217264585,149.9968904864751
-31.825050556471158,148.96755404297343
-33.96457574520308,140.82215298709303
-31.54951791453595,146.86200909416078
-32.217794085494745,147.38936146716037
-24.162333384369997,151.2183967582688
-21.146601368677672,143.940419476966
-32.953282536169844,148.29519577358545
-31.662311280621942,148.36706840794037
-31.345761593175837,147.8698654410784
-37.89719482217659,144.05271455618353
-34.28277648280904,140.70727911266496
-24.38959935378758,151.71418672870485
-22.557031960227114,117.62418449240634
-32.90766063445162,147.7154191236981
-35.06490234164611,140.91604813315558
-30.726800213537082,117.14581243783653
-22.60491346267093,149.53613473255166
-34.21559091083464,116.68827119950811
-37.162495841044596,142.49430502862984
-31.51707514968332,119.3523457928217
-30.787899723120447,146.87677239142639
-25.01515795167704,152.24184166040789
-31.93271356619033,151.18214075585573
-32.93204041481289,116.54600422991915
-30.6797381263101,145.1933338552709
-32.89680606730575,119.567408296946
-34.92270437401855,138.96153167444157
-33.0674907093574,116.60158314140196
-31.829671170719575,132.7762084557875
-36.612280614049894,144.5494541255136
-13.631509164391838,131.63160619056032
-29.799056903796117,149.78969654425197
-33.59161401892963,150.20542016497075
-18.035126748874116,145.86045850828287
-33.388163918201755,138.8857464624003
-35.09639225125928,146.70886535783558
-27.813350190920858,150.72197593295323
-33.94593733882107,116.18483337097985
-34.468606101701646,149.3401997751567
-32.46943162697505,147.31588363688846
-32.596223041815065,117.3254887309289
-27.016054563971174,152.87310116788063
-35.838511786218056,147.71603492926835
-26.98198573672916,151.85664433481304
-34.061867560669356,117.2903461937329
-36.40299004734811,145.30084145518254
-30.615604113057486,150.03010080211936
-31.041267623801115,152.96108487857396
-36.9493929355371,142.53588813052508
-33.567626913933644,148.5393565903882
-32.31779609010638,125.10121936548771
-32.94891142539569,118.77064082396491
-32.4499022939169,134.222069398486
-33.90854055147153,148.44275491680378
-25.282934045845643,115.76606522195317
-16.70952887072501,134.9256619111788
-34.24418980342389,116.77679744054798
-31.69031009616491,118.0060395258505
-27.384026748948806,114.64741844557115
-33.09568161820766,146.97104743981689
-35.592509435059284,137.56556557173917
-31.593116608288913,118.75079323717935
-28.36289705522401,152.66050240338458
-30.438694789752105,117.61894455204515
-34.521811524094176,149.10994010323398
-36.02567411267216,144.50293446674564
-18.05130327501368,140.50287641770115
-38.24950182524494,141.75467109551136
-38.30009126164636,145.10664265521538
-30.484263766291644,115.7248747912822
-36.83699432775665,142.48338767677518
-36.885204669540826,143.34173915956663
-34.663347686248095,117.57041194846602
-15.73350525744991,130.75223014100524
-19.493438003079554,146.34610721838277
-22.13376779147251,145.1593570220164
-38.078452238416524,146.93313748733303
-27.498865071827417,148.83852084905985
-31.17972320264425,117.10625853028758
-20.750504900839825,143.97145491268202
-21.864388404637392,115.15889928225765
-33.77997882250835,118.23351870236316
-28.016380370265242,148.41323383860248
-37.559777782337974,143.14156259825634
-33.831741397547354,138.1976374883993
-29.979528587445476,146.50129154785293
-36.589509814283126,146.83978727790083
-21.66678534146459,139.30454071900752
-34.85671417222355,139.2570863574054
-27.555955310054532,152.06421150235545
-30.14487200593922,149.209433233288
-31.183228884213847,117.13738188223151
-37.173112240630445,142.67140819930805
-21.78594195891275,148.74458742071624
-21.30625100703395,142.87211979659276
-34.70290378560238,140.85890324782918
-22.713597680452665,144.60443583587204
-24.70104973473801,133.1907557745126
-33.51286843161544,135.38785442069184
-23.17484962479526,133.73624925399204
-28.673264227670927,122.11450296358187
-32.802196842108536,135.0605536012767
